"asset_id","region","sub_region","installation_no","offical_eng_name","offical_chi_name","address_eng","address_chi","kwh_ml","running_pumps","total_pumps","mh","dm_update_time","dm_load_time"
73,NTE,NTE(D2),PS077,Fanling Raw Water Pumping Station,粉嶺原水抽水站,"Fan Kam Road, Fanling",粉嶺粉錦公路,262.32233,6.00000,6.00000,201709,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
170,HKI,HKI(D3),PS156,Telegraph Bay Salt Water Pumping Station,鋼綫灣海水抽水站,Pok Fu Lam,薄扶林,437.64933,2.00000,3.00000,202605,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
64,NTE,NTE(D1),PS095,Ha Wong Yi Au Fresh Water Pumping Station,下黃宜凹食水抽水站,"Ha Wong Yi Au Village, Tai Po Road, Tai Po",大埔大埔道下黃宜凹村,243.64348,3.00000,3.00000,201109,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
7,HKI,HKI(D4),PS099,Cheung Sha Fresh Water Pumping Station,長沙食水抽水站,"Cheung Sha, Lantau Island",大嶼山長沙,48.86318,6.00000,10.00000,201604,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
152,,,,,,,,298.93380,4.00000,5.00000,202102,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
79,,,,,,,,37.43168,4.00000,4.00000,201206,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
110,K,K(D3),PS066,Shun Lee Tsuen Fresh Water Pumping Station,順利邨食水抽水站,"Shun Lee Tsuen Clear Water Bay Road, Choi Wan",彩雲清水灣道順利邨,577.74397,6.00000,6.00000,202312,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
38,HKI,HKI(D3),PS001,Aberdeen Raw Water Pumping Station,香港仔原水抽水站,"Aberdeen Reservoir Road, Aberdeen",香港仔香港仔水塘道,0.00000,1.00000,1.00000,201807,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
73,NTE,NTE(D2),PS077,Fanling Raw Water Pumping Station,粉嶺原水抽水站,"Fan Kam Road, Fanling",粉嶺粉錦公路,261.33936,6.00000,6.00000,202202,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
84,NTW,NTW(D1),PS084,Tsuen Wan Salt Water Pumping Station,荃灣海水抽水站,"Hoi Hing Road, Tsuen Wan",荃灣海興道,348.94658,4.00000,4.00000,202403,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
79,,,,,,,,41.71494,4.00000,4.00000,202511,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
102,NTW,"",TW027,Ngau Tam Mei Water Treatment Works,牛潭尾濾水廠,"Chuk Yau Road, Ngau Tam Mei, Yuen Long",元朗牛潭尾竹攸路,202.27399,6.00000,8.00000,201104,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
150,NTW,NTW(D4),PS103,Tsing Yi North High Level Fresh Water and Salt Water Pumping Station,青衣北高地食水及海水抽水站,"Liu To Road, Tsing Yi",青衣寮肚路,237.64052,4.00000,4.00000,201908,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
64,NTE,NTE(D1),PS095,Ha Wong Yi Au Fresh Water Pumping Station,下黃宜凹食水抽水站,"Ha Wong Yi Au Village, Tai Po Road, Tai Po",大埔大埔道下黃宜凹村,259.27589,2.00000,3.00000,201110,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
64,NTE,NTE(D1),PS095,Ha Wong Yi Au Fresh Water Pumping Station,下黃宜凹食水抽水站,"Ha Wong Yi Au Village, Tai Po Road, Tai Po",大埔大埔道下黃宜凹村,253.26697,3.00000,3.00000,201906,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
20,HKI,HKI(D2),PS091,Harcourt Road Fresh Water Pumping Station,夏慤道食水抽水站,"Fenwick Pier Street, Wan Chai",灣仔分域碼頭街,31.66758,5.00000,9.00000,201006,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
110,K,K(D3),PS066,Shun Lee Tsuen Fresh Water Pumping Station,順利邨食水抽水站,"Shun Lee Tsuen Clear Water Bay Road, Choi Wan",彩雲清水灣道順利邨,611.32511,5.00000,6.00000,201402,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
7,HKI,HKI(D4),PS099,Cheung Sha Fresh Water Pumping Station,長沙食水抽水站,"Cheung Sha, Lantau Island",大嶼山長沙,24.09241,8.00000,10.00000,201307,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
111,NTE,NTE(D3),PS123,Tseung Kwan O High Level No.2 Fresh Water Pumping Station,將軍澳高地二號食水抽水站,"Tsui Lam Road, Tseung Kwan O",將軍澳翠琳路,285.10504,1.00000,2.00000,200903,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
129,NTE,"",TW020,Pak Kong Water Treatment Works,北港濾水廠,"20 Pak Kong Road, Sai Kung",西貢北港路20號,371.34726,9.00000,11.00000,201708,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
9,HKI,HKI(D4),PS112,Peng Chau Fresh Water Pumping Station,坪洲食水抽水站,"42 Tai Wo, Peng Chau",坪洲大窩42號,0.15555,0.00000,3.00000,201805,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
109,K,K(D3),PS164,Shum Wan Shan Fresh Water Pumping Station,沈雲山食水抽水站,"Jordan Valley, Ngau Tau Kok",牛頭角佐敦谷,228.52494,2.00000,8.00000,202003,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
129,NTE,"",TW020,Pak Kong Water Treatment Works,北港濾水廠,"20 Pak Kong Road, Sai Kung",西貢北港路20號,368.03159,9.00000,11.00000,201403,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
147,K,K(D1),PS037,Ma Tau Wai Fresh Water Pumping Station,馬頭圍食水抽水站,"Sheung Woo Street, Ho Man Tin",何文田常和街,126.20566,2.00000,3.00000,201102,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
153,K,K(D1),PS118,Kowloon South No.2 Salt Water Pumping Station,九龍南二號海水抽水站,"New Reclamation Area, Yau Ma Tei",油麻地填海區,247.60589,3.00000,5.00000,202505,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
109,K,K(D3),PS164,Shum Wan Shan Fresh Water Pumping Station,沈雲山食水抽水站,"Jordan Valley, Ngau Tau Kok",牛頭角佐敦谷,193.27242,3.00000,8.00000,201709,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
66,NTE,NTE(D1),PS120,Sha Tin Seafront Salt Water Pumping Station,沙田海傍海水抽水站,"Kiu Ha Road, Ma Liu Shui",馬料水橋下路,357.29045,3.00000,4.00000,201012,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
138,,,,,,,,988.08030,2.00000,2.00000,202104,2026-08-21 11:45:24.567,2026-08-19 15:50:10.130
212,,,,,,,,801.99483,2.00000,2.00000,202108,2026-08-21 11:45:24.567,2026-08-19 15:50:10.130
24,HKI,HKI(D2),PS025,Albany No.2 Fresh Water Pumping Station,雅賓利二號食水抽水站,"Magazine Gap Road, Mid-levels",半山區馬己仙峽道,271.79297,3.00000,4.00000,201403,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
34,HKI,HKI(D3),PS003,Tai Tam Tuk Raw Water Pumping Station,大潭篤原水抽水站,"Tai Tam Reservoir Road, Tai Tam",大潭大潭水塘道,346.01205,2.00000,5.00000,202012,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
9,HKI,HKI(D4),PS112,Peng Chau Fresh Water Pumping Station,坪洲食水抽水站,"42 Tai Wo, Peng Chau",坪洲大窩42號,0.33973,0.00000,3.00000,201709,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
111,NTE,NTE(D3),PS123,Tseung Kwan O High Level No.2 Fresh Water Pumping Station,將軍澳高地二號食水抽水站,"Tsui Lam Road, Tseung Kwan O",將軍澳翠琳路,265.56906,2.00000,3.00000,201905,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
24,HKI,HKI(D2),PS025,Albany No.2 Fresh Water Pumping Station,雅賓利二號食水抽水站,"Magazine Gap Road, Mid-levels",半山區馬己仙峽道,325.61534,3.00000,4.00000,202405,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
147,K,K(D1),PS037,Ma Tau Wai Fresh Water Pumping Station,馬頭圍食水抽水站,"Sheung Woo Street, Ho Man Tin",何文田常和街,125.94271,2.00000,3.00000,201806,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
153,K,K(D1),PS118,Kowloon South No.2 Salt Water Pumping Station,九龍南二號海水抽水站,"New Reclamation Area, Yau Ma Tei",油麻地填海區,265.33245,4.00000,5.00000,202308,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
24,HKI,HKI(D2),PS025,Albany No.2 Fresh Water Pumping Station,雅賓利二號食水抽水站,"Magazine Gap Road, Mid-levels",半山區馬己仙峽道,242.19653,1.00000,4.00000,201104,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
164,K,K(D2),PS124,Cheung Sha Wan Salt Water Pumping Station,長沙灣海水抽水站,"Hoi Fan Road, Cheung Sha Wan",長沙灣海帆道,306.27382,4.00000,6.00000,202511,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
164,K,K(D2),PS124,Cheung Sha Wan Salt Water Pumping Station,長沙灣海水抽水站,"Hoi Fan Road, Cheung Sha Wan",長沙灣海帆道,326.22755,4.00000,6.00000,202306,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
34,HKI,HKI(D3),PS003,Tai Tam Tuk Raw Water Pumping Station,大潭篤原水抽水站,"Tai Tam Reservoir Road, Tai Tam",大潭大潭水塘道,277.51402,2.00000,5.00000,201807,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
46,HKI,HKI(D1),PS140,Sai Wan No.2 Fresh Water Pumping Station,西灣二號食水抽水站,"Tai Tam Road, Tai Tam",大潭大潭道,345.85970,3.00000,4.00000,202010,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
151,NTW,NTW(D4),PS074,Tsing Yi Salt Water Pumping Station,青衣海水抽水站,"Cheung Fai Road, Tsing Yi",青衣長輝路,440.78947,3.00000,3.00000,201011,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
82,NTE,"",TW026,Tai Po Water Treatment Works,大埔濾水廠,"Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段,155.33280,5.00000,5.00000,201801,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
105,NTW,NTW(D3),PS149,Tan Kwai Tsuen Fresh Water Pumping Station,丹桂村食水抽水站,"Tan Kwai Tsuen, Yuen Long",元朗丹桂村,130.89968,3.00000,5.00000,201801,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
75,,,,,,,,340.41423,13.00000,14.00000,201610,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,177.52640,1.00000,4.00000,202109,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
21,HKI,HKI(D2),PS027,Kennedy Town Salt Water Pumping Station,堅尼地城海水抽水站,"34 Victoria Road, Mount Davis",摩星嶺域多利道34 號,438.50919,1.00000,3.00000,201912,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
107,K,K(D3),PS022,Diamond Hill Fresh Water and Salt Water Pumping Station,鑽石山食水及海水抽水站,"Sha Tin Pass Road, Wong Tai Sin",黃大仙沙田坳道,298.42251,4.00000,5.00000,201507,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
136,K,K(D3),PS160,Shum Wan Shan Salt Water Pumping Station,沈雲山海水抽水站,Jordan Valley,佐敦谷,75.98418,2.00000,2.00000,201111,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
17,HKI,HKI(D1),PS076,Eastern No.2 Fresh Water Pumping Station,東區二號食水抽水站,"37 Stubbs Road, Wan Chai",灣仔司徒拔道37號,413.90806,2.00000,2.00000,201210,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
25,HKI,HKI(D2),PS094,Western Fresh Water and Salt Water Pumping Station,西區食水及海水抽水站,"76 Pok Fu Lam Road, Pok Fu Lam",薄扶林薄扶林道76號,458.52204,8.00000,10.00000,202004,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
105,NTW,NTW(D3),PS149,Tan Kwai Tsuen Fresh Water Pumping Station,丹桂村食水抽水站,"Tan Kwai Tsuen, Yuen Long",元朗丹桂村,166.95729,2.00000,5.00000,201902,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
25,HKI,HKI(D2),PS094,Western Fresh Water and Salt Water Pumping Station,西區食水及海水抽水站,"76 Pok Fu Lam Road, Pok Fu Lam",薄扶林薄扶林道76號,433.42276,9.00000,10.00000,202009,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
75,,,,,,,,337.27486,12.00000,13.00000,201304,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
21,HKI,HKI(D2),PS027,Kennedy Town Salt Water Pumping Station,堅尼地城海水抽水站,"34 Victoria Road, Mount Davis",摩星嶺域多利道34 號,493.73077,2.00000,3.00000,202412,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,178.83115,3.00000,4.00000,201112,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
149,K,K(D4),PS045,Tai Wan Salt Water Pumping Station,大環海水抽水站,"Wan Hoi Street, Hung Hom",紅磡環海街,405.87395,4.00000,6.00000,201708,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
231,HKI,HKI(D1),PS158,Wan Chai No.2 Salt Water Pumping Station,灣仔二號海水抽水站,"Wan Shing Street, Wan Chai",灣仔運盛街,380.47667,3.00000,4.00000,202011,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
231,HKI,HKI(D1),PS158,Wan Chai No.2 Salt Water Pumping Station,灣仔二號海水抽水站,"Wan Shing Street, Wan Chai",灣仔運盛街,394.58365,3.00000,4.00000,201902,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
96,NTW,"",TW016,Tuen Mun Water Treatment Works,屯門濾水廠,"21 Milestone Castle Peak Road, Fu Tei, Tuen Mun",屯門虎地青山公路二十一咪,345.36409,6.00000,6.00000,200911,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
19,HKI,HKI(D2),PS009,Garden Road Fresh Water Pumping Station,花園道食水抽水站,"Garden Road, Central",中區花園道,176.86933,3.00000,4.00000,201806,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
63,NTE,NTE(D1),PS063,Fo Tan Fresh Water and Salt Water Pumping Station,火炭食水及海水抽水站,"3 Sui Wo Road, Sha Tin",沙田穗禾路3 號,366.56822,7.00000,7.00000,201405,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
80,NTE,NTE(D1),PS097,Siu Lek Yuen Fresh Water Pumping Station,小瀝源食水抽水站,"Kwong Yuen Estate, Sha Tin",沙田廣源邨,32.13628,2.00000,3.00000,201203,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
75,,,,,,,,372.39434,13.00000,14.00000,201701,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
56,HKI,HKI(D1),PS013,North Point Fresh Water Pumping Station,北角食水抽水站,"Tin Hau Temple Road, North Point",北角天后廟道,343.18232,3.00000,3.00000,202202,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
27,HKI,HKI(D1),PS078,Quarry Bay Salt Water Pumping Station,鰂魚涌海水抽水站,"Hoi Yu Street, Quarry Bay",鰂魚涌海裕街,339.88504,3.00000,4.00000,202210,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
124,,,,,,,,89.48563,1.00000,2.00000,201005,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
82,NTE,"",TW026,Tai Po Water Treatment Works,大埔濾水廠,"Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段,166.26796,5.00000,5.00000,201406,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
57,HKI,HKI(D2),PS146,Albany No.3 Fresh Water Pumping Station,雅賓利三號食水抽水站,"Magazine Gap Road, Mid-levels (near Brewin Path Temporary Playground)",半山區馬己仙峽道(鄰近蒲魯賢徑臨時遊樂場),553.77274,2.00000,2.00000,201611,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
82,NTE,"",TW026,Tai Po Water Treatment Works,大埔濾水廠,"Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段,157.81147,4.00000,5.00000,201701,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
142,NTW,NTW(D4),PS026,Ha Lo Wai Salt Water Pumping Station,下老圍海水抽水站,"Shing Mun Ha Chuen, Tsuen Wan",荃灣城門下村,217.99875,2.00000,3.00000,201511,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
107,K,K(D3),PS022,Diamond Hill Fresh Water and Salt Water Pumping Station,鑽石山食水及海水抽水站,"Sha Tin Pass Road, Wong Tai Sin",黃大仙沙田坳道,332.11902,4.00000,5.00000,201808,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
134,NTE,NTE(D3),PS152,Tsui Lam Fresh Water Pumping Station,翠林食水抽水站,Adjacent to Tseung Kwan O Primary Fresh Water Service Reservoir,將軍澳主食水配水庫側,206.86660,7.00000,8.00000,201606,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
56,HKI,HKI(D1),PS013,North Point Fresh Water Pumping Station,北角食水抽水站,"Tin Hau Temple Road, North Point",北角天后廟道,354.73639,3.00000,3.00000,201102,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
107,K,K(D3),PS022,Diamond Hill Fresh Water and Salt Water Pumping Station,鑽石山食水及海水抽水站,"Sha Tin Pass Road, Wong Tai Sin",黃大仙沙田坳道,344.55324,4.00000,5.00000,202410,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
107,K,K(D3),PS022,Diamond Hill Fresh Water and Salt Water Pumping Station,鑽石山食水及海水抽水站,"Sha Tin Pass Road, Wong Tai Sin",黃大仙沙田坳道,312.09350,4.00000,5.00000,201310,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
46,HKI,HKI(D1),PS140,Sai Wan No.2 Fresh Water Pumping Station,西灣二號食水抽水站,"Tai Tam Road, Tai Tam",大潭大潭道,415.24876,3.00000,4.00000,201402,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
149,K,K(D4),PS045,Tai Wan Salt Water Pumping Station,大環海水抽水站,"Wan Hoi Street, Hung Hom",紅磡環海街,365.81137,5.00000,6.00000,202104,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
80,NTE,NTE(D1),PS097,Siu Lek Yuen Fresh Water Pumping Station,小瀝源食水抽水站,"Kwong Yuen Estate, Sha Tin",沙田廣源邨,61.38103,3.00000,4.00000,202104,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
82,NTE,"",TW026,Tai Po Water Treatment Works,大埔濾水廠,"Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段,184.30015,6.00000,8.00000,202009,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
25,HKI,HKI(D2),PS094,Western Fresh Water and Salt Water Pumping Station,西區食水及海水抽水站,"76 Pok Fu Lam Road, Pok Fu Lam",薄扶林薄扶林道76號,519.53830,9.00000,10.00000,202401,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
82,NTE,"",TW026,Tai Po Water Treatment Works,大埔濾水廠,"Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段,171.98164,7.00000,9.00000,202510,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
149,K,K(D4),PS045,Tai Wan Salt Water Pumping Station,大環海水抽水站,"Wan Hoi Street, Hung Hom",紅磡環海街,408.10539,5.00000,6.00000,202301,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
107,K,K(D3),PS022,Diamond Hill Fresh Water and Salt Water Pumping Station,鑽石山食水及海水抽水站,"Sha Tin Pass Road, Wong Tai Sin",黃大仙沙田坳道,310.53900,5.00000,5.00000,202307,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
136,K,K(D3),PS160,Shum Wan Shan Salt Water Pumping Station,沈雲山海水抽水站,Jordan Valley,佐敦谷,267.19127,2.00000,5.00000,202002,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
92,NTW,NTW(D2),PS154,Tai Lam Chung Raw Water Pumping Station,大欖涌原水抽水站,"16 1/2 Milestone Castle Peak Road, Tai Lam Chung",大欖涌青山公路十六咪半,15529.68750,2.00000,5.00000,202502,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
238,HKI,HKI(D2),PS004,Peak Fresh Water Pumping Station,山頂食水抽水站,"Victoria Peak, The Peak",山頂扯旗山,363.17829,2.00000,4.00000,202312,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
168,HKI,HKI(D2),PS166,Kotewall Road Fresh Water Pumping Station,旭龢道食水抽水站,"Kotewall Road, Central Mid-Level",中區半山旭龢道,1056.19390,1.00000,2.00000,201306,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
75,,,,,,,,374.40018,4.00000,14.00000,202204,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
35,HKI,HKI(D3),PS032,Telegraph Bay Fresh Water Pumping Station,鋼線灣食水抽水站,Kong Sin Wan,鋼綫灣,366.08828,3.00000,4.00000,202009,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
151,NTW,NTW(D4),PS074,Tsing Yi Salt Water Pumping Station,青衣海水抽水站,"Cheung Fai Road, Tsing Yi",青衣長輝路,363.68651,3.00000,3.00000,201206,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
136,K,K(D3),PS160,Shum Wan Shan Salt Water Pumping Station,沈雲山海水抽水站,Jordan Valley,佐敦谷,160.89278,2.00000,2.00000,200902,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
5,HKI,HKI(D4),PS016,Shek Pik Raw Water Pumping Station,石壁原水抽水站,"Shek Pik Reservoir Road, Lantau Island",大嶼山石壁水塘道,372.13013,2.00000,5.00000,201710,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
18,HKI,HKI(D1),PS007,Eastern Fresh Water Pumping Station,東區食水抽水站,"37 Stubbs Road, Wan Chai",灣仔司徒拔道37號,666.98920,5.00000,7.00000,201011,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
43,HKI,HKI(D1),PS002,Middle Gap Fresh Water Pumping Station,中峽食水抽水站,"Mount Nicholson Road, Mount Nicholson",聶歌信山聶歌信山道,605.61529,2.00000,2.00000,201409,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
163,K,K(D2),PS113,Piper's Hill Ultra High Level Fresh Water and Salt Water Pumping Station,琵琶山超高地食水及海水抽水站,"Caldecott Road, Cheung Sha Wan",長沙灣赫德傑道,657.72635,3.00000,4.00000,202306,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
31,HKI,HKI(D1),PS127,Siu Sai Wan Salt Water Pumping Station,小西灣海水抽水站,"Siu Sai Wan Road, Chai Wan",柴灣小西灣道,277.84508,3.00000,3.00000,202503,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
160,NTW,NTW(D4),PS073,Tai Wo Tsuen Salt Water Pumping Station,大窩村海水抽水站,"Wah Yiu Road, Kwai Chung",葵涌華瑤路,567.30038,2.00000,2.00000,202506,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
78,NTE,NTE(D1),PS019,Tai Po Tau Raw Water Pumping Station,大埔頭原水抽水站,"2800 Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段2800號,197.19421,11.00000,24.00000,201312,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
125,,,,,,,,347.20596,2.00000,2.00000,202103,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
