"schema_name","table_name","column_name","data_type"
pems,t_cus_customer,wateraddress,character varying(500)
pems,t_cus_customer,premisesid,character varying(100)
pems,t_cus_telno,id,bigint
pems,t_cus_telno,cusid,character varying(50)
pems,t_cus_telno,telno,character varying(20)
pems,t_cus_waternum,watermeternum,character varying(100)
pems,t_cus_waternum,premiseid,character varying(100)
pems,t_cus_waternum,state,character varying(300)
pems,t_cus_waternum,installdate,timestamp without time zone
pems,t_cus_waternum,removedate,timestamp without time zone
pems,t_cus_waternum,serialno,character varying(255)
pems,t_cus_waternum,createtime,timestamp without time zone
pems,t_cus_waternum,lastupdatetime,timestamp without time zone
pems,t_cus_waternum_old,watermeternum,character varying(100)
pems,t_cus_waternum_old,premiseid,character varying(100)
pems,t_cus_waternum_old,state,character varying(300)
pems,t_cus_waternum_old,installdate,timestamp without time zone
pems,t_cus_waternum_old,removedate,timestamp without time zone
pems,t_cus_waternum_old,serialno,character varying(255)
pems,t_cus_waternum_old,createtime,timestamp without time zone
pems,t_cus_waternum_old,lastupdatetime,timestamp without time zone
pems,t_dic_actionregion,id,integer
pems,t_dic_actionregion,namegn,character varying(100)
pems,t_dic_actionregion,namecn,character varying(100)
pems,t_dic_actionregion,nameen,character varying(100)
pems,t_dic_actionregion,isvalid,integer
pems,t_dic_actionregion,createtime,timestamp without time zone
pems,t_dic_actionregion,creator,integer
pems,t_dic_actionregion,lastupdatetime,timestamp without time zone
pems,t_dic_actionregion,updater,integer
pems,t_dic_address,premiseid,character varying(100)
pems,t_dic_address,namecn,character varying(500)
pems,t_dic_address,namegn,character varying(500)
pems,t_dic_address,nameen,character varying(500)
pems,t_dic_address,streetid,character varying(30)
pems,t_dic_areasys,id,integer
pems,t_dic_areasys,areaid,bigint
pems,t_dic_areasys,sysid,bigint
pems,t_dic_areasys,isdefault,integer
pems,t_dic_areasys,createtime,timestamp without time zone
pems,t_dic_areasys,creator,integer
pems,t_dic_areasys,lastupdatetime,timestamp without time zone
pems,t_dic_areasys,updater,integer
pems,t_dic_bigclass,id,bigint
pems,t_dic_bigclass,center,character varying(20)
pems,t_dic_bigclass,namecn,character varying(100)
pems,t_dic_bigclass,namegn,character varying(100)
pems,t_dic_bigclass,nameen,character varying(100)
pems,t_dic_bigclass,parentid,bigint
pems,t_dic_bigclass,level,integer
pems,t_dic_bigclass,createtime,timestamp without time zone
pems,t_dic_bigclass,creator,integer
pems,t_dic_bigclass,isregionorder,integer
pems,t_dic_bigclass,lastupdatetime,timestamp without time zone
pems,t_dic_bigclass,updater,integer
pems,t_dic_building,id,character varying(30)
pems,t_dic_building,namecn,character varying(200)
pems,t_dic_building,namegn,character varying(200)
pems,t_dic_building,nameen,character varying(200)
pems,t_dic_building,isvalid,integer
pems,t_dic_building,createtime,timestamp without time zone
pems,t_dic_building,lastupdatetime,timestamp without time zone
pems,t_dic_classarea,id,integer
pems,t_dic_classarea,classid,bigint
pems,t_dic_classarea,areaid,bigint
pems,t_dic_classarea,createtime,timestamp without time zone
pems,t_dic_classarea,creator,integer
pems,t_dic_classifytoskill,id,bigint
pems,t_dic_classifytoskill,skillid,bigint
pems,t_dic_classifytoskill,classifyid,bigint
pems,t_dic_classifytoskill,quantity,integer
pems,t_dic_classifytoskill,queuenum,integer
pems,t_dic_classifytoskill,vdnid,integer
pems,t_dic_classifytoskill,createtime,timestamp without time zone
pems,t_dic_classifytoskill,creator,integer
pems,t_dic_classifytoskill,lastupdatetime,timestamp without time zone
pems,t_dic_classifytoskill,updater,integer
pems,t_dic_concerndistric,id,bigint
pems,t_dic_concerndistric,namecn,character varying(100)
pems,t_dic_concerndistric,namegn,character varying(100)
pems,t_dic_concerndistric,nameen,character varying(100)
pems,t_dic_concerndistric,isvalid,integer
pems,t_dic_concerndistric,createtime,timestamp without time zone
pems,t_dic_concerndistric,lastupdatetime,timestamp without time zone
pems,t_dic_concerndistric,code,character varying(30)
pems,t_dic_concerndistric,dtmf,integer
pems,t_dic_concerndistric,sort,integer
pems,t_dic_concerndistric,creator,integer
pems,t_dic_concerndistric,updater,integer
pems,t_dic_district,namecn,character varying(100)
pems,t_dic_district,namegn,character varying(100)
pems,t_dic_district,nameen,character varying(100)
pems,t_dic_district,isvalid,integer
pems,t_dic_district,createtime,timestamp without time zone
pems,t_dic_district,lastupdatetime,timestamp without time zone
pems,t_dic_district,code,character varying(30)
pems,t_dic_district,sort,integer
pems,t_dic_estatevillage,id,character varying(30)
pems,t_dic_estatevillage,namecn,character varying(200)
pems,t_dic_estatevillage,namegn,character varying(200)
pems,t_dic_estatevillage,nameen,character varying(200)
pems,t_dic_estatevillage,isvalid,integer
pems,t_dic_estatevillage,createtime,timestamp without time zone
pems,t_dic_estatevillage,lastupdatetime,timestamp without time zone
pems,t_dic_group,id,bigint
pems,t_dic_group,name,character varying(35)
pems,t_dic_group,type,integer
pems,t_dic_group,createtime,timestamp without time zone
pems,t_dic_group,creator,integer
pems,t_dic_group,lastupdatetime,timestamp without time zone
pems,t_dic_group,updater,integer
pems,t_dic_group,email,character varying(50)
pems,t_dic_grouptoarea,id,integer
pems,t_dic_grouptoarea,areaid,bigint
pems,t_dic_grouptoarea,groupid,bigint
pems,t_dic_grouptoarea,createtime,timestamp without time zone
pems,t_dic_grouptoarea,creator,integer
pems,t_dic_largeestate,id,integer
pems,t_dic_largeestate,cdid,integer
pems,t_dic_largeestate,namecn,character varying(100)
pems,t_dic_largeestate,namegn,character varying(100)
pems,t_dic_largeestate,nameen,character varying(100)
pems,t_dic_largeestate,isvalid,integer
pems,t_dic_largeestate,code,character varying(10)
pems,t_dic_largeestate,code_19,character varying(10)
pems,t_dic_largeestate,code_23,character varying(10)
pems,t_dic_largeestate_sub,id,character varying(30)
pems,t_dic_largeestate_sub,cdid,integer
pems,t_dic_largeestate_sub,namecn,character varying(100)
pems,t_dic_largeestate_sub,namegn,character varying(100)
pems,t_dic_largeestate_sub,nameen,character varying(100)
pems,t_dic_largeestate_sub,isvalid,integer
pems,t_dic_outsidestate,id,bigint
pems,t_dic_outsidestate,typeid,bigint
pems,t_dic_outsidestate,name,character varying(100)
pems,t_dic_outsidestate,stateval,integer
pems,t_dic_outsidestate,sort,integer
pems,t_dic_outsidestate,createtime,timestamp without time zone
pems,t_dic_outsidestate,creator,integer
pems,t_dic_rule4email,id,bigint
pems,t_dic_rule4email,subclassid,bigint
pems,t_dic_rule4email,bigclassid,bigint
pems,t_dic_rule4email,keyword,character varying(255)
pems,t_dic_rule4email,matchrules,integer
pems,t_dic_rule4email,matchtype,integer
pems,t_dic_rule4email,isuse,integer
pems,t_dic_rule4email,createtime,timestamp without time zone
pems,t_dic_rule4email,creator,integer
pems,t_dic_rule4email,lastupdatetime,timestamp without time zone
pems,t_dic_rule4email,updater,integer
pems,t_dic_rule4email,busicenter,bigint
pems,t_dic_rule4email,posttitle,character varying(50)
pems,t_dic_street,id,character varying(30)
pems,t_dic_street,cdid,character varying(30)
pems,t_dic_street,namecn,character varying(200)
pems,t_dic_street,namegn,character varying(200)
pems,t_dic_street,nameen,character varying(200)
pems,t_dic_street,isvalid,integer
pems,t_dic_street,createtime,timestamp without time zone
pems,t_dic_street,lastupdatetime,timestamp without time zone
pems,t_dic_sub_district,cdid,character varying(30)
pems,t_dic_sub_district,namecn,character varying(100)
pems,t_dic_sub_district,namegn,character varying(100)
pems,t_dic_sub_district,nameen,character varying(100)
pems,t_dic_sub_district,isvalid,integer
pems,t_dic_sub_district,createtime,timestamp without time zone
pems,t_dic_sub_district,lastupdatetime,timestamp without time zone
pems,t_dic_sub_district,code,character varying(30)
pems,t_dic_subactionregion,id,integer
pems,t_dic_subactionregion,actionregionid,integer
pems,t_dic_subactionregion,namecn,character varying(50)
pems,t_dic_subactionregion,namegn,character varying(50)
pems,t_dic_subactionregion,nameen,character varying(100)
pems,t_dic_subactionregion,isvalid,integer
pems,t_dic_subactionregion,createtime,timestamp without time zone
pems,t_dic_subactionregion,creator,integer
pems,t_dic_subactionregion,lastupdatetime,timestamp without time zone
pems,t_dic_subactionregion,updater,integer
pems,t_dic_subarea,id,bigint
pems,t_dic_subarea,cdid,character varying(50)
pems,t_dic_subarea,namecn,character varying(100)
pems,t_dic_subarea,namegn,character varying(100)
pems,t_dic_subarea,nameen,character varying(100)
pems,t_dic_subarea,isvalid,integer
pems,t_dic_subarea,createtime,timestamp without time zone
pems,t_dic_subarea,updatetime,timestamp without time zone
pems,t_dic_subarea,code,character varying(30)
pems,t_dic_subarea_sub,id,bigint
pems,t_dic_subarea_sub,subid,character varying(40)
pems,t_dic_subarea_sub,code,character varying(40)
pems,t_dic_subarea_sub,namecn,character varying(40)
pems,t_dic_subarea_sub,namegn,character varying(40)
pems,t_dic_subarea_sub,nameen,character varying(40)
pems,t_dic_subarea_sub,isvalid,integer
pems,t_dic_subarea_sub,createtime,timestamp without time zone
pems,t_dic_subarea_sub,creator,integer
pems,t_dic_subarea_sub,lastupdatetime,timestamp without time zone
pems,t_dic_subarea_sub,updater,integer
pems,t_dic_subarearegion,id,bigint
pems,t_dic_subarearegion,name,character varying(100)
pems,t_dic_subarearegion,parentid,bigint
pems,t_dic_subarearegion,level,integer
pems,t_dic_subarearegion,createtime,timestamp without time zone
pems,t_dic_subarearegion,creator,integer
pems,t_dic_subarearegion,lastupdatetime,timestamp without time zone
pems,t_dic_subarearegion,updater,integer
pems,t_dic_subclass,id,bigint
pems,t_dic_subclass,namecn,character varying(150)
pems,t_dic_subclass,namegn,character varying(150)
pems,t_dic_subclass,nameen,character varying(150)
pems,t_dic_subclass,parentid,bigint
pems,t_dic_subclass,sysid,bigint
pems,t_dic_subclass,fishday,integer
pems,t_dic_subclass,responseday,integer
pems,t_dic_subclass,istips,integer
pems,t_dic_subclass,tipday,integer
pems,t_dic_subclass,email,character varying(50)
pems,t_dic_subclass,level,integer
pems,t_dic_subclass,createtime,timestamp without time zone
pems,t_dic_subclass,creator,integer
pems,t_dic_subclass,classify1,bigint
pems,t_dic_subclass,classify2,bigint
pems,t_dic_subclass,code,character varying(100)
pems,t_dic_subclass,isuse,integer
pems,t_dic_subclass,pemscode,character varying(50)
pems,t_dic_subclass,lastupdatetime,timestamp without time zone
pems,t_dic_subclass,updater,integer
pems,t_dic_system,id,bigint
pems,t_dic_system,name,character varying(50)
pems,t_dic_system,createtime,timestamp without time zone
pems,t_dic_system,creator,integer
pems,t_dic_system,lastupdatetime,timestamp without time zone
pems,t_dic_system,updater,integer
pems,t_dic_watercutoffcase,id,integer
pems,t_dic_watercutoffcase,namecn,character varying(100)
pems,t_dic_watercutoffcase,namegn,character varying(100)
pems,t_dic_watercutoffcase,nameen,character varying(100)
pems,t_dic_watercutoffcase,isvalid,integer
pems,t_dic_watercutoffcase,createtime,timestamp without time zone
pems,t_dic_watercutoffcase,creator,integer
pems,t_dic_watercutoffcase,lastupdatetime,timestamp without time zone
pems,t_dic_watercutoffcase,updater,integer
pems,t_dic_watersupplytype,id,integer
pems,t_dic_watersupplytype,namecn,character varying(100)
pems,t_dic_watersupplytype,nameen,character varying(100)
pems,t_dic_watersupplytype,namegn,character varying(100)
pems,t_dic_watertype,id,integer
pems,t_dic_watertype,namecn,character varying(100)
pems,t_dic_watertype,nameen,character varying(100)
pems,t_dic_watertype,namegn,character varying(100)
pems,t_dic_watertype_copy1,id,integer
pems,t_dic_watertype_copy1,namecn,character varying(100)
pems,t_dic_watertype_copy1,nameen,character varying(100)
pems,t_dic_watertype_copy1,namegn,character varying(100)
pems,t_email_attachment,filenum,character varying(50)
pems,t_email_attachment,emailid,bigint
pems,t_email_attachment,filetitle,character varying(100)
pems,t_email_attachment,filename,character varying(200)
pems,t_email_attachment,filepath,character varying(200)
pems,t_email_attachment,filetype,integer
pems,t_email_attachment,createtime,timestamp without time zone
pems,t_email_attachment,iscontent,integer
pems,t_email_receiveemaillog,id,bigint
pems,t_email_receiveemaillog,title,character varying(1000)
pems,t_email_receiveemaillog,content,text
pems,t_email_receiveemaillog,reciveemail,character varying(1000)
pems,t_email_receiveemaillog,sendemail,character varying(100)
pems,t_email_receiveemaillog,sendcopy,character varying(1000)
pems,t_email_receiveemaillog,createtime,timestamp without time zone
pems,t_email_receiveemaillog,isorder,integer
pems,t_email_receiveemaillog,state,integer
pems,t_email_receiveemaillog,keywords,character varying(500)
pems,t_email_receiveemaillog,ordernum,character varying(50)
pems,t_email_receiveemaillog,lastupdatetime,timestamp without time zone
pems,t_email_receiveemaillog,sendtime,timestamp without time zone
pems,t_email_receiveemaillog,keyids,character varying(100)
pems,t_email_receiveemaillog,posttitles,character varying(150)
pems,t_email_sendemaillog,id,bigint
pems,t_email_sendemaillog,ordernum,character varying(50)
pems,t_email_sendemaillog,title,character varying(1000)
